Time,Open,High,Low,Close,Volume
13-10-2021 10:00,1114.45,1114.45,1113,1113,1446
13-10-2021 10:01,1112.75,1113.7,1111.5,1113.35,1343
13-10-2021 10:02,1113.35,1113.65,1112.6,1112.75,1229
13-10-2021 10:03,1113,1113.6,1112.55,1112.8,662
13-10-2021 10:04,1112.9,1113,1112.55,1112.7,391
13-10-2021 10:05,1113,1113.15,1112.1,1112.1,1486
13-10-2021 10:06,1111.4,1113.7,1109,1113.55,4721
13-10-2021 10:07,1113.7,1113.7,1113.05,1113.65,514
13-10-2021 10:08,1113.2,1113.7,1111.35,1111.35,763
13-10-2021 10:09,1111.9,1113.55,1111.55,1113.2,506
13-10-2021 10:10,1113.15,1113.45,1113.05,1113.1,423
13-10-2021 10:11,1113.45,1114.55,1112,1114.55,1039
13-10-2021 10:12,1114.65,1114.65,1112.8,1114.6,522
13-10-2021 10:13,1114.6,1115,1113,1114.9,1238
13-10-2021 10:14,1115,1115,1113,1114.75,1149
13-10-2021 10:15,1115,1116,1114.75,1115.65,644
13-10-2021 10:16,1115.65,1116,1115.65,1115.95,554
13-10-2021 10:17,1115.95,1116,1115.5,1115.5,456
13-10-2021 10:18,1115.85,1116.9,1115.55,1116.3,2407
13-10-2021 10:19,1114.7,1116.5,1114.1,1115.65,3090
13-10-2021 10:20,1115.35,1116.5,1114.05,1116.4,587
13-10-2021 10:21,1116.4,1116.5,1115.8,1116.15,1142
13-10-2021 10:22,1116.15,1116.5,1115.65,1115.75,1291
13-10-2021 10:23,1116.35,1116.9,1116,1116.1,2051
13-10-2021 10:24,1116.4,1116.4,1115.75,1116,406
13-10-2021 10:25,1116,1116.8,1113,1114.8,3266
13-10-2021 10:26,1114.9,1115,1113.35,1114.75,720
13-10-2021 10:27,1115,1116.55,1115,1115.4,570
13-10-2021 10:28,1116,1116,1115.45,1115.55,557
13-10-2021 10:29,1115.75,1116,1115,1115.75,559
13-10-2021 10:30,1116,1116.5,1115.15,1116.05,992
13-10-2021 10:31,1115.05,1115.5,1113,1115,1239
13-10-2021 10:32,1115.35,1115.4,1114.25,1115.4,754
13-10-2021 10:33,1115.4,1116,1115.05,1115.85,703
13-10-2021 10:34,1116,1116.9,1116,1116.85,1356
13-10-2021 10:35,1116.9,1116.9,1116.5,1116.5,857
13-10-2021 10:36,1116.6,1119.75,1116.5,1119.45,2662
13-10-2021 10:37,1119.45,1119.45,1117.15,1117.15,1862
13-10-2021 10:38,1117.85,1118.95,1117.35,1118.45,473
13-10-2021 10:39,1118.25,1119.4,1118,1118.2,684
13-10-2021 10:40,1118.2,1120,1118.2,1119.55,1937
13-10-2021 10:41,1119.1,1119.55,1119,1119.5,652
13-10-2021 10:42,1119.35,1119.5,1119.1,1119.25,493
13-10-2021 10:43,1119.25,1119.95,1119.05,1119.05,489
13-10-2021 10:44,1119.05,1119.85,1118.55,1119.05,554
13-10-2021 10:45,1119.05,1119.05,1117.2,1117.4,694
13-10-2021 10:46,1117.7,1117.7,1114.35,1116.05,3005
13-10-2021 10:47,1115.55,1115.95,1113,1113.25,2725
13-10-2021 10:48,1113.3,1115.35,1113.3,1114.7,716
13-10-2021 10:49,1114.6,1115.2,1114,1114.5,1651
13-10-2021 10:50,1114.1,1117.4,1114.1,1117.4,7295
13-10-2021 10:51,1117,1119,1116,1117.3,145189
13-10-2021 10:52,1117.65,1118.45,1117.3,1117.55,869
13-10-2021 10:53,1117.55,1117.95,1117,1117,432
13-10-2021 10:54,1117.35,1118.55,1117.05,1118.55,584
13-10-2021 10:55,1117.4,1118.75,1117.4,1117.65,784
13-10-2021 10:56,1117.7,1119,1117.6,1117.95,569
13-10-2021 10:57,1117.95,1118.8,1117.45,1118.2,427
13-10-2021 10:58,1117.6,1118.4,1117.45,1117.75,690
13-10-2021 10:59,1118.35,1118.45,1117.7,1118.3,373
13-10-2021 11:00,1118.45,1118.45,1117.3,1117.75,368
13-10-2021 11:01,1117.35,1118,1117.1,1117.35,414
13-10-2021 11:02,1118,1118,1117.55,1117.6,433
13-10-2021 11:03,1117.9,1117.9,1117.5,1117.7,531
13-10-2021 11:04,1117.7,1117.9,1116.35,1116.35,1343
13-10-2021 11:05,1116.05,1116.9,1116,1116.5,674
13-10-2021 11:06,1116.6,1116.75,1116,1116,3006
13-10-2021 11:07,1116.6,1117.1,1116,1116.85,527
13-10-2021 11:08,1117.4,1117.4,1116.8,1117.05,372
13-10-2021 11:09,1116.9,1117.9,1116.9,1117.55,856
13-10-2021 11:10,1117.9,1118,1117.05,1117.3,416
13-10-2021 11:11,1117.3,1117.3,1116.4,1117,572
13-10-2021 11:12,1117,1118,1116.8,1117.8,913
13-10-2021 11:13,1117.8,1118.45,1117.75,1118.05,1177
13-10-2021 11:14,1118.1,1118.1,1116.8,1116.9,1536
13-10-2021 11:15,1117.45,1117.7,1116.95,1117.1,392
13-10-2021 11:16,1117.1,1118,1117.05,1117.45,460
13-10-2021 11:17,1117.35,1118,1117.35,1117.95,480
13-10-2021 11:18,1117.7,1118.55,1116.1,1116.1,1377
13-10-2021 11:19,1116.1,1116.45,1116,1116.15,416
13-10-2021 11:20,1116.15,1117.3,1116.1,1116.95,460
13-10-2021 11:21,1117.5,1117.5,1116.95,1117.05,332
13-10-2021 11:22,1117.8,1117.8,1116.5,1116.8,665
13-10-2021 11:23,1116.75,1117.5,1116.65,1116.95,418
13-10-2021 11:24,1117.5,1117.5,1117,1117.2,326
13-10-2021 11:25,1117.55,1118,1117.05,1117.25,507
13-10-2021 11:26,1117.75,1117.95,1117,1117.05,309
13-10-2021 11:27,1117.05,1117.4,1116.6,1117,255
13-10-2021 11:28,1116.65,1116.9,1116.6,1116.6,380
13-10-2021 11:29,1116.65,1116.65,1115.9,1116,1320
13-10-2021 11:30,1116.4,1116.65,1116,1116,1559
13-10-2021 11:31,1116,1117.35,1116,1117.35,451
13-10-2021 11:32,1116.7,1117.25,1116.7,1117,269
13-10-2021 11:33,1116.7,1116.95,1116,1116.1,329
13-10-2021 11:34,1116,1116.3,1116,1116,432
13-10-2021 11:35,1116.05,1116.35,1116,1116,511
13-10-2021 11:36,1116.05,1116.4,1116,1116,753
13-10-2021 11:37,1116,1116.45,1116,1116.45,277
13-10-2021 11:38,1116,1116.15,1116,1116,201
13-10-2021 11:39,1116,1116.3,1116,1116,1347
13-10-2021 11:40,1116.3,1116.6,1116.05,1116.5,1387
13-10-2021 11:41,1116.85,1116.95,1116.5,1116.9,530
13-10-2021 11:42,1116.9,1117.15,1116.55,1117,2498
13-10-2021 11:43,1117,1117.45,1117,1117,768
13-10-2021 11:44,1117.15,1117.65,1116.5,1117.05,2298
13-10-2021 11:45,1116.8,1117.6,1116.5,1117.6,1486
13-10-2021 11:46,1117.55,1117.8,1117,1117.1,384
13-10-2021 11:47,1117.1,1117.7,1117.1,1117.4,393
13-10-2021 11:48,1117.15,1117.5,1116,1116,1715
13-10-2021 11:49,1116,1116.8,1116,1116,5679
13-10-2021 11:50,1116.5,1116.65,1116,1116.65,3546
13-10-2021 11:51,1116.1,1117.15,1116.05,1116.4,783
13-10-2021 11:52,1117.15,1117.15,1116,1116,701
13-10-2021 11:53,1116,1116.75,1116,1116.55,961
13-10-2021 11:54,1116.5,1117,1116.5,1116.6,1156
13-10-2021 11:55,1116.55,1116.6,1116,1116,5857
13-10-2021 11:56,1116.1,1116.85,1116.1,1116.85,1042
13-10-2021 11:57,1116.4,1116.4,1116,1116,1225
13-10-2021 11:58,1116.05,1116.25,1116,1116,413
13-10-2021 11:59,1116,1116.15,1116,1116,1245
13-10-2021 12:00,1116.05,1116.1,1116,1116,522
13-10-2021 12:01,1116,1116.2,1116,1116,490
13-10-2021 12:02,1116.05,1117.2,1116,1117.2,3924
13-10-2021 12:03,1117.25,1118,1117.25,1117.6,1074
13-10-2021 12:04,1117.2,1118,1117,1117.15,512
13-10-2021 12:05,1117.6,1117.6,1117.15,1117.15,186
13-10-2021 12:06,1117.5,1117.5,1117,1117,207
13-10-2021 12:07,1117.35,1117.45,1117,1117.15,646
13-10-2021 12:08,1117.4,1119.25,1117.4,1118.55,890
13-10-2021 12:09,1118,1118.8,1117.85,1118.5,355
13-10-2021 12:10,1118,1118.75,1117.65,1118.1,256
13-10-2021 12:11,1117.8,1118.1,1117.8,1118.05,207
13-10-2021 12:12,1117.8,1117.95,1117.15,1117.15,372
13-10-2021 12:13,1118,1118,1117.45,1117.45,313
13-10-2021 12:14,1117.55,1117.6,1117.05,1117.05,167
13-10-2021 12:15,1117.3,1117.45,1117,1117.3,541
13-10-2021 12:16,1117.25,1117.35,1116.25,1116.35,741
13-10-2021 12:17,1116.4,1117.85,1116.4,1117.5,615
13-10-2021 12:18,1117.4,1117.6,1117,1117,1001
13-10-2021 12:19,1117,1117.45,1117,1117.45,568
13-10-2021 12:20,1117.75,1118,1117.45,1118,544
13-10-2021 12:21,1118,1118,1116.8,1116.8,756
13-10-2021 12:22,1116.8,1117.25,1116.8,1116.8,312
13-10-2021 12:23,1116.8,1116.85,1116.25,1116.5,661
13-10-2021 12:24,1116.55,1117,1116.5,1116.5,257
13-10-2021 12:25,1116.55,1116.95,1116.5,1116.6,312
13-10-2021 12:26,1116.9,1116.9,1116.5,1116.5,200
13-10-2021 12:27,1116.5,1116.75,1116.25,1116.25,486
13-10-2021 12:28,1116.3,1116.65,1116.25,1116.25,425
13-10-2021 12:29,1116.4,1116.85,1116.25,1116.3,328
13-10-2021 12:30,1116.45,1116.75,1116.25,1116.25,379
13-10-2021 12:31,1116.3,1116.7,1116.25,1116.25,562
13-10-2021 12:32,1116.5,1116.5,1116.05,1116.05,397
13-10-2021 12:33,1116.15,1116.4,1116.05,1116.1,409
13-10-2021 12:34,1116.15,1116.45,1116.05,1116.05,166
13-10-2021 12:35,1116.05,1116.3,1116.05,1116.1,342
13-10-2021 12:36,1116.15,1116.15,1116,1116,1811
13-10-2021 12:37,1116,1117.7,1116,1117.65,938
13-10-2021 12:38,1117.15,1117.75,1117.15,1117.3,683
13-10-2021 12:39,1117.25,1117.3,1116,1116.15,3890
13-10-2021 12:40,1116.1,1116.65,1116.1,1116.65,871
13-10-2021 12:41,1116.4,1116.45,1116,1116,310
13-10-2021 12:42,1116.05,1116.05,1116,1116,275
13-10-2021 12:43,1116,1116.2,1116,1116.1,2148
13-10-2021 12:44,1116,1116.1,1116,1116,568
13-10-2021 12:45,1116,1116.1,1116,1116,581
13-10-2021 12:46,1116.05,1116.1,1116,1116,649
13-10-2021 12:47,1116.05,1116.65,1116,1116.65,385
13-10-2021 12:48,1117,1120.85,1117,1120,17320
13-10-2021 12:49,1120,1121.8,1120,1121.8,4024
13-10-2021 12:50,1120.9,1121.4,1120.2,1120.3,1184
13-10-2021 12:51,1120.3,1120.6,1120.1,1120.2,804
13-10-2021 12:52,1120.45,1121.05,1120.25,1121.05,478
13-10-2021 12:53,1121.6,1121.6,1120.05,1120.05,946
13-10-2021 12:54,1120.05,1121.65,1120.05,1120.8,1242
13-10-2021 12:55,1120.3,1120.95,1120.3,1120.7,337
13-10-2021 12:56,1120.7,1120.9,1120,1120,1058
13-10-2021 12:57,1120.05,1120.25,1118.4,1118.4,13720
13-10-2021 12:58,1118.1,1118.6,1117.2,1117.2,1788
13-10-2021 12:59,1117.3,1118.5,1117,1117.2,2737
13-10-2021 13:00,1117.25,1119.25,1117.25,1119.2,468
13-10-2021 13:01,1119.2,1119.2,1117.8,1118.4,1194
13-10-2021 13:02,1118.4,1118.5,1117.15,1117.15,419
13-10-2021 13:03,1117.15,1118,1117.15,1117.2,260
13-10-2021 13:04,1117.15,1117.6,1117,1117,230
13-10-2021 13:05,1117.1,1117.9,1117.1,1117.3,401
13-10-2021 13:06,1117.3,1117.95,1117.3,1117.55,245
13-10-2021 13:07,1117.15,1117.55,1117.15,1117.25,204
13-10-2021 13:08,1117.25,1117.5,1117,1117,293
13-10-2021 13:09,1117,1117.5,1117,1117,452
13-10-2021 13:10,1117.1,1117.5,1117,1117,503
13-10-2021 13:11,1117,1117.4,1117,1117.1,368
13-10-2021 13:12,1117.1,1117.35,1117.1,1117.1,230
13-10-2021 13:13,1117.1,1117.5,1117.1,1117.5,386
13-10-2021 13:14,1117.1,1118,1117.1,1117.7,2087
13-10-2021 13:15,1117.6,1117.6,1117.1,1117.2,632
13-10-2021 13:16,1117.15,1117.7,1117.1,1117.7,840
13-10-2021 13:17,1117.35,1117.7,1117.35,1117.4,189
13-10-2021 13:18,1117.4,1117.55,1115.5,1116,1149
13-10-2021 13:19,1116,1117.4,1116,1116.75,2014
13-10-2021 13:20,1117.1,1117.75,1117.1,1117.75,674
13-10-2021 13:21,1117.4,1118,1117.2,1117.85,332
13-10-2021 13:22,1117.45,1118,1116.05,1116.25,804
13-10-2021 13:23,1116.3,1116.85,1116.1,1116.1,330
13-10-2021 13:24,1116.1,1116.55,1116.05,1116.05,232
13-10-2021 13:25,1116.1,1116.8,1116.1,1116.15,365
13-10-2021 13:26,1116.15,1116.9,1116.15,1116.9,311
13-10-2021 13:27,1116.7,1117.2,1116.35,1116.35,229
13-10-2021 13:28,1116.4,1116.65,1116.05,1116.05,227
13-10-2021 13:29,1116.05,1116.85,1116.05,1116.2,179
13-10-2021 13:30,1116.2,1117.5,1116.2,1117.5,400
13-10-2021 13:31,1117.25,1117.5,1116.75,1117.4,736
13-10-2021 13:32,1117.1,1118,1117,1118,521
13-10-2021 13:33,1118.5,1118.5,1116.3,1116.75,541
13-10-2021 13:34,1116.45,1116.75,1116.45,1116.7,386
13-10-2021 13:35,1116.7,1117.65,1116.2,1116.2,465
13-10-2021 13:36,1116.2,1116.65,1116.05,1116.65,606
13-10-2021 13:37,1116.2,1118.7,1116.2,1118.7,2777
13-10-2021 13:38,1117.6,1119,1117.6,1119,1341
13-10-2021 13:39,1118.6,1120,1118.6,1120,1591
13-10-2021 13:40,1119.55,1120,1119.55,1119.75,1925
13-10-2021 13:41,1119.75,1120.15,1119.75,1120.1,555
13-10-2021 13:42,1120.3,1120.3,1118.15,1119,721
13-10-2021 13:43,1118.2,1118.4,1117.35,1117.5,1025
13-10-2021 13:44,1117.5,1118.5,1117.5,1118.5,234
13-10-2021 13:45,1118.45,1119.55,1118.4,1119.15,348
13-10-2021 13:46,1119.2,1119.55,1119.15,1119.15,426
13-10-2021 13:47,1119.2,1119.35,1119.15,1119.35,445
13-10-2021 13:48,1119.3,1119.35,1117.05,1117.05,842
13-10-2021 13:49,1117.5,1117.75,1117.1,1117.75,271
13-10-2021 13:50,1117.5,1118.1,1117.5,1117.95,1218
13-10-2021 13:51,1117.5,1118.55,1117.5,1117.5,770
13-10-2021 13:52,1117.55,1118,1117.5,1117.7,466
13-10-2021 13:53,1117.5,1117.75,1117.05,1117.05,414
13-10-2021 13:54,1117.05,1117.6,1117.05,1117.55,784
13-10-2021 13:55,1118.65,1119,1118.5,1118.5,1741
13-10-2021 13:56,1118.5,1119.35,1118.5,1119.35,508
13-10-2021 13:57,1119.05,1119.35,1118.95,1118.95,230
13-10-2021 13:58,1118.95,1119.05,1118.4,1118.65,2317
13-10-2021 13:59,1118.95,1120.15,1118.7,1119.5,821
13-10-2021 14:00,1118.9,1119.95,1117.65,1118.55,2082
13-10-2021 14:01,1118.05,1118.75,1118.05,1118.45,425
13-10-2021 14:02,1118.5,1118.7,1117.65,1118.45,360
13-10-2021 14:03,1118,1118,1117.05,1117.1,273
13-10-2021 14:04,1117.4,1118,1117.1,1118,308
13-10-2021 14:05,1118,1118,1117.45,1117.9,560
13-10-2021 14:06,1117.55,1117.9,1117.15,1117.4,420
13-10-2021 14:07,1117.15,1117.35,1116.9,1116.9,4855
13-10-2021 14:08,1116.05,1116.55,1116.05,1116.55,210
13-10-2021 14:09,1116.15,1116.65,1116.05,1116.2,310
13-10-2021 14:10,1116.25,1116.45,1116,1116,4149
13-10-2021 14:11,1116,1117.75,1116,1117.65,2069
13-10-2021 14:12,1117.65,1118.3,1117,1117,944
13-10-2021 14:13,1117,1117.4,1117,1117,3196
13-10-2021 14:14,1117,1117.3,1116,1116.1,2338
13-10-2021 14:15,1116.1,1116.85,1116,1116,596
13-10-2021 14:16,1116,1116.55,1116,1116.35,5414
13-10-2021 14:17,1116.4,1117.4,1116.4,1117.4,968
13-10-2021 14:18,1117.1,1117.1,1116,1116,718
13-10-2021 14:19,1116.5,1116.5,1115.95,1116,2406
13-10-2021 14:20,1116.9,1117.05,1116.3,1116.3,926
13-10-2021 14:21,1116.3,1116.3,1116,1116,1016
13-10-2021 14:22,1116,1116.4,1116,1116,4463
13-10-2021 14:23,1116,1116.8,1116,1116.8,786
13-10-2021 14:24,1116.35,1116.75,1116.3,1116.75,177
13-10-2021 14:25,1117,1117.5,1117,1117.5,646
13-10-2021 14:26,1117.15,1117.45,1117,1117,2047
13-10-2021 14:27,1117,1117.05,1116.35,1116.35,1988
13-10-2021 14:28,1116.45,1117,1116.45,1117,1418
13-10-2021 14:29,1116.8,1117,1116,1116,5274
13-10-2021 14:30,1116,1116.35,1116,1116.1,2964
13-10-2021 14:31,1116.3,1116.4,1116,1116,2227
13-10-2021 14:32,1116.1,1116.4,1116.05,1116.05,1158
13-10-2021 14:33,1116.05,1116.9,1116,1116,1230
13-10-2021 14:34,1116,1116,1115.45,1115.45,194
13-10-2021 14:35,1115.45,1115.5,1113.05,1114,3583
13-10-2021 14:36,1114,1114,1110.6,1110.95,3682
13-10-2021 14:37,1111.65,1112.5,1111.65,1112.5,1949
13-10-2021 14:38,1112.55,1113.05,1111,1111,1622
13-10-2021 14:39,1111,1111.55,1110.05,1110.55,1368
13-10-2021 14:40,1110.55,1110.6,1109.65,1109.7,3140
13-10-2021 14:41,1109.7,1109.95,1109,1109.9,1225
13-10-2021 14:42,1109.3,1110.25,1109.3,1110.1,263
13-10-2021 14:43,1110.1,1110.5,1109.85,1110,817
13-10-2021 14:44,1110,1110.25,1109.95,1110.25,1330
13-10-2021 14:45,1110,1110.25,1109,1109.25,1633
13-10-2021 14:46,1109.25,1110.35,1109.25,1110.25,425
13-10-2021 14:47,1110.25,1110.25,1108.05,1108.9,1629
13-10-2021 14:48,1108.6,1109.7,1108.6,1109,397
13-10-2021 14:49,1109.8,1109.8,1107.85,1107.85,1120
13-10-2021 14:50,1107.9,1109.2,1107,1109.2,1687
13-10-2021 14:51,1108.55,1110.9,1108.55,1110.9,854
13-10-2021 14:52,1110.9,1110.9,1110,1110.6,454
13-10-2021 14:53,1110.1,1110.65,1110,1110,387
13-10-2021 14:54,1110,1110.75,1110,1110.1,1056
13-10-2021 14:55,1110.1,1110.7,1110,1110.65,1542
13-10-2021 14:56,1110.15,1110.65,1108.95,1108.95,2551
13-10-2021 14:57,1108.55,1109,1107.65,1108.9,1843
13-10-2021 14:58,1108.3,1109,1108.3,1108.55,2077
13-10-2021 14:59,1108.55,1109.1,1108.55,1108.6,370
13-10-2021 15:00,1108.6,1108.8,1107.05,1107.05,1653
13-10-2021 15:01,1107.05,1108.45,1107.05,1108,1599
13-10-2021 15:02,1108,1108,1106.2,1106.75,3999
13-10-2021 15:03,1106.8,1107.35,1106.05,1106.05,1858
13-10-2021 15:04,1106.05,1107.35,1106.05,1106.85,506
13-10-2021 15:05,1107.8,1107.95,1107.2,1107.9,914
13-10-2021 15:06,1107.7,1107.85,1106.65,1107.1,2769
13-10-2021 15:07,1106.65,1107.1,1106.1,1106.1,822
13-10-2021 15:08,1106.15,1106.6,1105.3,1105.75,1165
13-10-2021 15:09,1105.05,1106.15,1105,1105.05,2300
13-10-2021 15:10,1105.05,1106.15,1105.05,1106.15,702
13-10-2021 15:11,1106,1107.45,1106,1106.35,1518
13-10-2021 15:12,1106.8,1106.8,1106.3,1106.5,483
13-10-2021 15:13,1106.5,1108.15,1106.5,1107.05,1145
13-10-2021 15:14,1107.05,1107.1,1106,1107.1,1617
13-10-2021 15:15,1107.1,1110,1107.1,1109.7,1295
13-10-2021 15:16,1109.3,1109.75,1106.6,1107.05,3709
13-10-2021 15:17,1106.6,1107.35,1104,1104.5,5089
13-10-2021 15:18,1104.5,1107,1104.2,1107,1137
13-10-2021 15:19,1106.95,1107.2,1105.7,1106.65,918
13-10-2021 15:20,1106.6,1107.5,1106.5,1107.4,2388
13-10-2021 15:21,1106.85,1107.35,1106.7,1106.75,2282
13-10-2021 15:22,1106.75,1108.45,1106.75,1108.4,2879
13-10-2021 15:23,1107.75,1110,1107.75,1110,2551
13-10-2021 15:24,1109.5,1111.8,1109.5,1111.55,1718
13-10-2021 15:25,1111.55,1111.6,1111.3,1111.6,1990
13-10-2021 15:26,1111.8,1113.55,1111.8,1113,3567
13-10-2021 15:27,1113.45,1113.45,1107.05,1109.6,4640
13-10-2021 15:28,1110.1,1111.7,1109.6,1111.6,781
13-10-2021 15:29,1111.65,1111.65,1102.6,1108.95,6578
13-10-2021 15:30,1108.95,1108.95,1108.95,1108.95,9
13-10-2021 15:31,1108,1108,1108,1108,1
13-10-2021 16:00,1108,1108,1108,1108,508
14-10-2021 09:07,1109.9,1109.9,1109.9,1109.9,1
14-10-2021 09:15,1109.9,1113.95,1108,1109.45,7513
14-10-2021 09:16,1108.65,1115.75,1108.65,1112.05,4692
14-10-2021 09:17,1112,1112,1105.3,1110,3361
14-10-2021 09:18,1109.25,1109.75,1107.75,1108.8,1992
14-10-2021 09:19,1109.3,1109.95,1108.1,1109.4,1228
14-10-2021 09:20,1108.15,1109.8,1106.15,1106.45,3155
14-10-2021 09:21,1106.3,1108.75,1106.3,1108.2,1349
14-10-2021 09:22,1108.2,1117.15,1107.8,1116.45,3144
14-10-2021 09:23,1116.45,1116.85,1114.5,1116.85,2216
14-10-2021 09:24,1115.5,1116.15,1113.5,1113.5,1316
14-10-2021 09:25,1113.75,1114.9,1111.95,1111.95,1132
14-10-2021 09:26,1111.45,1112.45,1111,1111.8,784
14-10-2021 09:27,1111,1111.85,1110.55,1110.8,1422
14-10-2021 09:28,1110.9,1110.9,1110.1,1110.8,824
14-10-2021 09:29,1112.45,1114.4,1111,1111.85,1960
14-10-2021 09:30,1112.45,1112.7,1111.1,1111.5,953
14-10-2021 09:31,1111.1,1112.8,1111,1112.8,520
14-10-2021 09:32,1111.85,1114,1111.55,1114,729
14-10-2021 09:33,1114.15,1114.9,1112,1113.4,524
14-10-2021 09:34,1112.8,1114.75,1112.05,1113.45,339
14-10-2021 09:35,1114.1,1114.9,1113.05,1114.55,1264
14-10-2021 09:36,1114.8,1114.8,1113.35,1114.45,177
14-10-2021 09:37,1114.45,1114.5,1113.35,1113.5,979
14-10-2021 09:38,1114.5,1115.75,1113.9,1114,1905
14-10-2021 09:39,1113.75,1115,1113.7,1113.75,348
14-10-2021 09:40,1114,1114.95,1113.5,1113.5,486
14-10-2021 09:41,1113.5,1114,1111.05,1111.7,665
14-10-2021 09:42,1112.55,1112.8,1111.3,1112.8,1296
14-10-2021 09:43,1112.95,1113.35,1111.05,1112.2,1138
14-10-2021 09:44,1112.8,1113.9,1112,1112.65,825
14-10-2021 09:45,1113,1115.65,1112.6,1115.1,1851
14-10-2021 09:46,1115.55,1115.65,1114.55,1115.5,715
14-10-2021 09:47,1115.95,1116.5,1115.55,1115.55,1357
14-10-2021 09:48,1115.5,1117,1114.35,1116.75,1625
14-10-2021 09:49,1116.95,1126.4,1116.45,1125.85,18182
14-10-2021 09:50,1126.95,1127,1121.55,1125.6,15327
14-10-2021 09:51,1126,1126.8,1119.4,1119.4,11401
14-10-2021 09:52,1118.7,1121.65,1118.1,1121.05,13386
14-10-2021 09:53,1121.2,1125,1121,1124.8,5886
14-10-2021 09:54,1124.4,1124.45,1120.1,1121,4183
14-10-2021 09:55,1120.25,1124.5,1120.25,1121.2,3550
14-10-2021 09:56,1121.95,1122.3,1121.4,1121.55,625
14-10-2021 09:57,1122.35,1123.1,1122.05,1122.6,672
14-10-2021 09:58,1122.1,1123.2,1122.1,1122.65,701
14-10-2021 09:59,1122.9,1123.2,1120.85,1120.85,2319
14-10-2021 10:00,1120.85,1121.45,1120.1,1120.2,1290
14-10-2021 10:01,1120.5,1120.5,1118.5,1118.5,3667
14-10-2021 10:02,1118.5,1120.35,1118.4,1120.1,772
14-10-2021 10:03,1119.15,1120.15,1119.15,1119.35,542
14-10-2021 10:04,1119.2,1120.95,1119,1120.75,1163
14-10-2021 10:05,1120.85,1123,1120.85,1121.35,3098
14-10-2021 10:06,1122.3,1122.3,1121.5,1122.2,249
14-10-2021 10:07,1121.5,1122.15,1120,1120.1,1516
14-10-2021 10:08,1120,1121,1120,1120.7,732
14-10-2021 10:09,1120.4,1121.5,1119.35,1121.5,2727
14-10-2021 10:10,1121.5,1121.5,1120,1120,1253
14-10-2021 10:11,1120,1120,1119.4,1119.65,871
14-10-2021 10:12,1120,1120,1118.6,1119.8,1745
14-10-2021 10:13,1119.85,1121,1119.35,1120.5,577
14-10-2021 10:14,1120.5,1121,1119.5,1120,320
14-10-2021 10:15,1119.9,1120.95,1119.5,1120.95,1049
14-10-2021 10:16,1121,1121,1120.35,1120.35,740
14-10-2021 10:17,1120.35,1121,1120.35,1120.35,299
14-10-2021 10:18,1120.95,1120.95,1116.4,1117,4906
14-10-2021 10:19,1117.35,1118.9,1117.05,1117.45,1273
14-10-2021 10:20,1117.45,1119.35,1117.45,1118.5,357
14-10-2021 10:21,1119,1119,1117.4,1117.4,1125
14-10-2021 10:22,1117.15,1119.5,1116.95,1119.5,1255
14-10-2021 10:23,1119.15,1119.5,1119.05,1119.5,470
14-10-2021 10:24,1119.5,1120,1119.45,1119.9,735
14-10-2021 10:25,1120,1120,1119.8,1120,601
14-10-2021 10:26,1120,1120,1119.8,1119.9,474
14-10-2021 10:27,1119.8,1119.8,1119.05,1119.15,413
14-10-2021 10:28,1119.7,1119.7,1117.8,1117.8,307
14-10-2021 10:29,1117.8,1118.9,1117.45,1118.3,547
14-10-2021 10:30,1118.8,1118.95,1117.5,1118.95,742
14-10-2021 10:31,1119.3,1119.9,1118.7,1119.1,1979
14-10-2021 10:32,1118.3,1119.5,1118.25,1119.5,410
14-10-2021 10:33,1119.5,1119.5,1118.6,1119.45,747
14-10-2021 10:34,1118.6,1119.45,1117.8,1117.9,1105
14-10-2021 10:35,1117.6,1118.6,1117.6,1117.75,2048
14-10-2021 10:36,1117.6,1117.8,1117,1117.65,1012
14-10-2021 10:37,1117.05,1117.65,1117,1117.05,884
14-10-2021 10:38,1117.6,1117.6,1116.4,1117,850
14-10-2021 10:39,1116.5,1117,1116.05,1116.05,643
14-10-2021 10:40,1116.05,1116.6,1115.8,1116.5,739
14-10-2021 10:41,1116.45,1119.45,1116.45,1119.15,1936
14-10-2021 10:42,1119.15,1119.15,1118.5,1119.05,135
14-10-2021 10:43,1119.05,1119.05,1117.8,1118,316
14-10-2021 10:44,1118.8,1118.9,1118.1,1118.8,246
14-10-2021 10:45,1118.8,1120,1118.8,1119.9,1471
14-10-2021 10:46,1119,1119,1118.15,1118.95,1991
14-10-2021 10:47,1118.95,1118.95,1116.65,1117.75,781
14-10-2021 10:48,1117.45,1117.6,1112.5,1112.55,12020
14-10-2021 10:49,1112.55,1113.7,1112.55,1113.4,2826
14-10-2021 10:50,1113,1113.5,1112.8,1113.45,5839
14-10-2021 10:51,1113.05,1113.45,1112.55,1113,4275
14-10-2021 10:52,1112.55,1113.25,1112.55,1112.95,2306
14-10-2021 10:53,1113,1113.5,1112.95,1112.95,627
14-10-2021 10:54,1113.5,1113.5,1112.95,1113.25,2461
14-10-2021 10:55,1113.5,1113.5,1112.8,1113.2,356
14-10-2021 10:56,1112.8,1113.2,1112,1112.35,988
14-10-2021 10:57,1112.8,1113.3,1112.7,1113.3,366
14-10-2021 10:58,1112.8,1113.3,1112.8,1113.25,415
14-10-2021 10:59,1113,1113.3,1112.75,1112.75,628
